temperature	df/dt	Sample	genotype
76.35246575	0.243893858	B3	S28
76.41213307	0.248352106	B3	S28
76.47180039	0.25084638	B3	S28
76.53146771	0.249953686	B3	S28
76.59113503	0.245257998	B3	S28
76.65080235	0.23935061	B3	S28
76.71046967	0.234961195	B3	S28
76.77013699	0.230901845	B3	S28
76.82980431	0.226032387	B3	S28
76.88947162	0.221876524	B3	S28
76.94913894	0.220142945	B3	S28
77.00880626	0.221669012	B3	S28
77.06847358	0.226053883	B3	S28
77.1281409	0.231642491	B3	S28
77.18780822	0.236821471	B3	S28
77.24747554	0.240806992	B3	S28
77.30714286	0.242855527	B3	S28
77.36681018	0.243058584	B3	S28
77.4264775	0.241481502	B3	S28
77.48614481	0.238134037	B3	S28
77.54581213	0.235039198	B3	S28
77.60547945	0.233491298	B3	S28
77.66514677	0.23385427	B3	S28
77.72481409	0.235421707	B3	S28
77.78448141	0.236437404	B3	S28
77.84414873	0.236181251	B3	S28
77.90381605	0.234274017	B3	S28
77.96348337	0.231501844	B3	S28
78.02315068	0.229408479	B3	S28
78.082818	0.228223812	B3	S28
78.14248532	0.227301224	B3	S28
78.20215264	0.225869621	B3	S28
78.26181996	0.224884299	B3	S28
78.32148728	0.225733972	B3	S28
78.3811546	0.226541362	B3	S28
78.44082192	0.225460106	B3	S28
78.50048924	0.223216603	B3	S28
78.56015656	0.22145173	B3	S28
78.61982387	0.221623305	B3	S28
78.67949119	0.223464722	B3	S28
78.73915851	0.225398922	B3	S28
78.79882583	0.226652554	B3	S28
78.85849315	0.226994177	B3	S28
78.91816047	0.22729394	B3	S28
78.97782779	0.230045481	B3	S28
79.03749511	0.23604866	B3	S28
79.09716243	0.24232529	B3	S28
79.15682975	0.245824452	B3	S28
79.21649706	0.246155483	B3	S28
79.27616438	0.243627789	B3	S28
79.3358317	0.238953293	B3	S28
79.39549902	0.234432476	B3	S28
79.45516634	0.231645164	B3	S28
79.51483366	0.229639396	B3	S28
79.57450098	0.227731106	B3	S28
79.6341683	0.226662498	B3	S28
79.69383562	0.22684605	B3	S28
79.75350294	0.228076014	B3	S28
79.81317025	0.229873433	B3	S28
79.87283757	0.232125864	B3	S28
79.93250489	0.235630521	B3	S28
79.99217221	0.239947286	B3	S28
80.05183953	0.242957798	B3	S28
80.11150685	0.243188585	B3	S28
80.17117417	0.240464025	B3	S28
80.23084149	0.236168589	B3	S28
80.29050881	0.232509085	B3	S28
80.35017613	0.230287399	B3	S28
80.40984344	0.228864493	B3	S28
80.46951076	0.228498015	B3	S28
80.52917808	0.229924759	B3	S28
80.5888454	0.232118973	B3	S28
80.64851272	0.233763957	B3	S28
80.70818004	0.235211936	B3	S28
80.76784736	0.237617447	B3	S28
80.82751468	0.241112701	B3	S28
80.887182	0.245060346	B3	S28
80.94684932	0.248749064	B3	S28
81.00651663	0.251031679	B3	S28
81.06618395	0.250282939	B3	S28
81.12585127	0.246486519	B3	S28
81.18551859	0.241734706	B3	S28
81.24518591	0.237372168	B3	S28
81.30485323	0.233857368	B3	S28
81.36452055	0.231912623	B3	S28
81.42418787	0.232096673	B3	S28
81.48385519	0.234029563	B3	S28
81.5435225	0.236965135	B3	S28
81.60318982	0.240951423	B3	S28
81.66285714	0.245419057	B3	S28
81.72252446	0.249104015	B3	S28
81.78219178	0.25103361	B3	S28
81.8418591	0.251543941	B3	S28
81.90152642	0.252362246	B3	S28
81.96119374	0.253266687	B3	S28
82.02086106	0.253272067	B3	S28
82.08052838	0.252493303	B3	S28
82.14019569	0.250555781	B3	S28
82.19986301	0.247580694	B3	S28
82.25953033	0.244255543	B3	S28
82.31919765	0.240201354	B3	S28
82.37886497	0.234495017	B3	S28
82.43853229	0.22862621	B3	S28
82.49819961	0.225782987	B3	S28
82.55786693	0.225779095	B3	S28
82.61753425	0.226231856	B3	S28
82.67720157	0.226926247	B3	S28
82.73686888	0.227934817	B3	S28
82.7965362	0.227905068	B3	S28
82.85620352	0.22605354	B3	S28
82.91587084	0.223104989	B3	S28
82.97553816	0.221530491	B3	S28
83.03520548	0.222471444	B3	S28
83.0948728	0.224396833	B3	S28
83.15454012	0.225292302	B3	S28
83.21420744	0.224495697	B3	S28
83.27387476	0.223122596	B3	S28
83.33354207	0.221312658	B3	S28
83.39320939	0.218538437	B3	S28
83.45287671	0.215691744	B3	S28
83.51254403	0.214321456	B3	S28
83.57221135	0.214487439	B3	S28
83.63187867	0.214740123	B3	S28
83.69154599	0.214473009	B3	S28
83.75121331	0.213585076	B3	S28
83.81088063	0.211819782	B3	S28
83.87054795	0.208780458	B3	S28
83.93021526	0.204333628	B3	S28
83.98988258	0.19917264	B3	S28
84.0495499	0.194240393	B3	S28
84.10921722	0.191302406	B3	S28
84.16888454	0.190631093	B3	S28
84.22855186	0.190314009	B3	S28
84.28821918	0.190094278	B3	S28
84.3478865	0.191197764	B3	S28
84.40755382	0.193156803	B3	S28
84.46722114	0.194078526	B3	S28
84.52688845	0.193576923	B3	S28
84.58655577	0.192991508	B3	S28
84.64622309	0.193119634	B3	S28
84.70589041	0.193648044	B3	S28
84.76555773	0.193684499	B3	S28
84.82522505	0.193588295	B3	S28
84.88489237	0.193821585	B3	S28
84.94455969	0.19294737	B3	S28
85.00422701	0.190616198	B3	S28
85.06389432	0.18819497	B3	S28
85.12356164	0.186039708	B3	S28
85.18322896	0.183376368	B3	S28
85.24289628	0.180135709	B3	S28
85.3025636	0.177073539	B3	S28
85.36223092	0.174161657	B3	S28
85.42189824	0.170383477	B3	S28
85.48156556	0.165965574	B3	S28
85.54123288	0.161955015	B3	S28
85.6009002	0.159157181	B3	S28
85.66056751	0.158711892	B3	S28
85.72023483	0.16137738	B3	S28
85.77990215	0.165936345	B3	S28
85.83956947	0.169839227	B3	S28
85.89923679	0.171587624	B3	S28
85.95890411	0.17064261	B3	S28
86.01857143	0.167099268	B3	S28
86.07823875	0.162412929	B3	S28
86.13790607	0.158247478	B3	S28
86.19757339	0.155177306	B3	S28
86.2572407	0.152875665	B3	S28
86.31690802	0.150629619	B3	S28
86.37657534	0.148350352	B3	S28
86.43624266	0.147135275	B3	S28
86.49590998	0.147667269	B3	S28
86.5555773	0.148957947	B3	S28
86.61524462	0.149631122	B3	S28
86.67491194	0.149285115	B3	S28
86.73457926	0.148549867	B3	S28
86.79424658	0.147811647	B3	S28
86.85391389	0.14633249	B3	S28
86.91358121	0.143637743	B3	S28
86.97324853	0.140149957	B3	S28
87.03291585	0.136774208	B3	S28
87.09258317	0.134492113	B3	S28
87.15225049	0.133023434	B3	S28
87.21191781	0.13146685	B3	S28
87.27158513	0.130081633	B3	S28
87.33125245	0.129822474	B3	S28
87.39091977	0.130770963	B3	S28
87.45058708	0.131469689	B3	S28
87.5102544	0.130803843	B3	S28
87.56992172	0.129143724	B3	S28
87.62958904	0.127144299	B3	S28
87.68925636	0.125047082	B3	S28
87.74892368	0.123556406	B3	S28
87.808591	0.123531931	B3	S28
87.86825832	0.123949432	B3	S28
87.92792564	0.122798131	B3	S28
87.98759295	0.119546244	B3	S28
88.04726027	0.115550793	B3	S28
88.10692759	0.112729415	B3	S28
88.16659491	0.111732124	B3	S28
88.22626223	0.111979833	B3	S28
88.28592955	0.112281862	B3	S28
88.34559687	0.111880078	B3	S28
88.40526419	0.111778243	B3	S28
88.46493151	0.112965174	B3	S28
88.52459883	0.114583029	B3	S28
88.58426614	0.115005274	B3	S28
88.64393346	0.11361064	B3	S28
88.70360078	0.111196223	B3	S28
88.7632681	0.108808667	B3	S28
88.82293542	0.107364941	B3	S28
88.88260274	0.10757253	B3	S28
88.94227006	0.109423035	B3	S28
89.00193738	0.112105035	B3	S28
89.0616047	0.113696052	B3	S28
89.12127202	0.112899354	B3	S28
89.18093933	0.110009205	B3	S28
89.24060665	0.106444411	B3	S28
89.30027397	0.103205728	B3	S28
89.35994129	0.100084139	B3	S28
89.41960861	0.097519396	B3	S28
89.47927593	0.096289266	B3	S28
89.53894325	0.095977376	B3	S28
89.59861057	0.095966361	B3	S28
89.65827789	0.095918715	B3	S28
89.71794521	0.095834914	B3	S28
89.77761252	0.096524854	B3	S28
89.83727984	0.097914744	B3	S28
89.89694716	0.098579934	B3	S28
89.95661448	0.097749804	B3	S28
90.0162818	0.096137392	B3	S28
90.07594912	0.094367078	B3	S28
90.13561644	0.092420722	B3	S28
90.19528376	0.090398565	B3	S28
90.25495108	0.088876583	B3	S28
90.3146184	0.087816603	B3	S28
90.37428571	0.086683785	B3	S28
90.43395303	0.0854312	B3	S28
90.49362035	0.083575803	B3	S28
90.55328767	0.080789881	B3	S28
90.61295499	0.077228457	B3	S28
90.67262231	0.073358694	B3	S28
90.73228963	0.070460353	B3	S28
90.79195695	0.069101205	B3	S28
90.85162427	0.069048692	B3	S28
90.91129159	0.070110072	B3	S28
90.9709589	0.071993632	B3	S28
91.03062622	0.074422739	B3	S28
91.09029354	0.077205412	B3	S28
91.14996086	0.079997208	B3	S28
91.20962818	0.082472301	B3	S28
91.2692955	0.084094793	B3	S28
91.32896282	0.084048918	B3	S28
91.38863014	0.082144658	B3	S28
91.44829746	0.079027825	B3	S28
91.50796477	0.075775242	B3	S28
91.56763209	0.073321569	B3	S28
91.62729941	0.071723067	B3	S28
91.68696673	0.07050683	B3	S28
91.74663405	0.06981398	B3	S28
91.80630137	0.069340731	B3	S28
91.86596869	0.068790066	B3	S28
91.92563601	0.068719609	B3	S28
91.98530333	0.068645645	B3	S28
92.04497065	0.068234548	B3	S28
92.10463796	0.068580141	B3	S28
92.16430528	0.070258755	B3	S28
92.2239726	0.072591243	B3	S28
92.28363992	0.074134549	B3	S28
92.34330724	0.073746812	B3	S28
92.40297456	0.071657362	B3	S28
92.46264188	0.068612744	B3	S28
92.5223092	0.065147896	B3	S28
92.58197652	0.061941523	B3	S28
92.64164384	0.059534766	B3	S28
92.70131115	0.058277202	B3	S28
92.76097847	0.058509812	B3	S28
92.82064579	0.060460256	B3	S28
92.88031311	0.06365984	B3	S28
92.93998043	0.066207639	B3	S28
92.99964775	0.066664715	B3	S28
93.05931507	0.06554696	B3	S28
93.11898239	0.063689536	B3	S28
93.17864971	0.061564881	B3	S28
93.23831703	0.059738045	B3	S28
93.29798434	0.058716818	B3	S28
93.35765166	0.058314466	B3	S28
93.41731898	0.057765822	B3	S28
93.4769863	0.057167208	B3	S28
93.53665362	0.057524446	B3	S28
93.59632094	0.058519891	B3	S28
93.65598826	0.059402893	B3	S28
93.71565558	0.059495663	B3	S28
93.7753229	0.05766189	B3	S28
93.83499022	0.05377354	B3	S28
93.89465753	0.049049302	B3	S28
93.95432485	0.04555329	B3	S28
94.01399217	0.045015115	B3	S28
94.07365949	0.047190421	B3	S28
94.13332681	0.050477093	B3	S28
94.19299413	0.053362291	B3	S28
94.25266145	0.054993394	B3	S28
94.31232877	0.055457667	B3	S28
94.37199609	0.05504393	B3	S28
94.43166341	0.054066912	B3	S28
94.49133072	0.052680865	B3	S28
94.55099804	0.050564387	B3	S28
94.61066536	0.047711098	B3	S28
94.67033268	0.044710078	B3	S28
94.73	0.044710078	B3	S28
64.24	0.087021149	B5	S28
64.29966732	0.087021149	B5	S28
64.35933464	0.078445219	B5	S28
64.41900196	0.059549041	B5	S28
64.47866928	0.058631277	B5	S28
64.53833659	0.091055058	B5	S28
64.59800391	0.139103837	B5	S28
64.65767123	0.178203074	B5	S28
64.71733855	0.198368488	B5	S28
64.77700587	0.217789612	B5	S28
64.83667319	0.252786185	B5	S28
64.89634051	0.298381406	B5	S28
64.95600783	0.344422299	B5	S28
65.01567515	0.385833352	B5	S28
65.07534247	0.423018613	B5	S28
65.13500978	0.45573461	B5	S28
65.1946771	0.482323086	B5	S28
65.25434442	0.499776503	B5	S28
65.31401174	0.505072409	B5	S28
65.37367906	0.499601749	B5	S28
65.43334638	0.489920337	B5	S28
65.4930137	0.480569816	B5	S28
65.55268102	0.471327114	B5	S28
65.61234834	0.459499709	B5	S28
65.67201566	0.444080155	B5	S28
65.73168297	0.425349454	B5	S28
65.79135029	0.404857861	B5	S28
65.85101761	0.389299414	B5	S28
65.91068493	0.384209963	B5	S28
65.97035225	0.390069607	B5	S28
66.03001957	0.404691293	B5	S28
66.08968689	0.425322831	B5	S28
66.14935421	0.450476213	B5	S28
66.20902153	0.47817364	B5	S28
66.26868885	0.507172281	B5	S28
66.32835616	0.534164806	B5	S28
66.38802348	0.557503387	B5	S28
66.4476908	0.580117238	B5	S28
66.50735812	0.605054899	B5	S28
66.56702544	0.634646632	B5	S28
66.62669276	0.670206536	B5	S28
66.68636008	0.712267421	B5	S28
66.7460274	0.759181363	B5	S28
66.80569472	0.807902721	B5	S28
66.86536204	0.853588233	B5	S28
66.92502935	0.893353506	B5	S28
66.98469667	0.931058606	B5	S28
67.04436399	0.974604802	B5	S28
67.10403131	1.027210381	B5	S28
67.16369863	1.084288072	B5	S28
67.22336595	1.141832439	B5	S28
67.28303327	1.199439671	B5	S28
67.34270059	1.25873742	B5	S28
67.40236791	1.319520751	B5	S28
67.46203523	1.379253159	B5	S28
67.52170254	1.43723197	B5	S28
67.58136986	1.495454151	B5	S28
67.64103718	1.553135517	B5	S28
67.7007045	1.610066991	B5	S28
67.76037182	1.671852075	B5	S28
67.82003914	1.74408614	B5	S28
67.87970646	1.826966264	B5	S28
67.93937378	1.916522928	B5	S28
67.9990411	2.012851602	B5	S28
68.05870841	2.116896749	B5	S28
68.11837573	2.227353793	B5	S28
68.17804305	2.342997034	B5	S28
68.23771037	2.464497514	B5	S28
68.29737769	2.591849454	B5	S28
68.35704501	2.72158902	B5	S28
68.41671233	2.847708595	B5	S28
68.47637965	2.965229322	B5	S28
68.53604697	3.072559424	B5	S28
68.59571429	3.176360143	B5	S28
68.6553816	3.288981331	B5	S28
68.71504892	3.418099683	B5	S28
68.77471624	3.568093542	B5	S28
68.83438356	3.742156558	B5	S28
68.89405088	3.940147611	B5	S28
68.9537182	4.158801638	B5	S28
69.01338552	4.386948942	B5	S28
69.07305284	4.61253762	B5	S28
69.13272016	4.83561877	B5	S28
69.19238748	5.054729045	B5	S28
69.25205479	5.2505829	B5	S28
69.31172211	5.406065283	B5	S28
69.37138943	5.524984715	B5	S28
69.43105675	5.614937058	B5	S28
69.49072407	5.691543272	B5	S28
69.55039139	5.782248515	B5	S28
69.61005871	5.89928884	B5	S28
69.66972603	6.044923643	B5	S28
69.72939335	6.217628115	B5	S28
69.78906067	6.408631085	B5	S28
69.84872798	6.618633168	B5	S28
69.9083953	6.84523957	B5	S28
69.96806262	7.065053126	B5	S28
70.02772994	7.252618729	B5	S28
70.08739726	7.401695286	B5	S28
70.14706458	7.511448153	B5	S28
70.2067319	7.586129312	B5	S28
70.26639922	7.638930953	B5	S28
70.32606654	7.673690097	B5	S28
70.38573386	7.688410299	B5	S28
70.44540117	7.68935959	B5	S28
70.50506849	7.689847581	B5	S28
70.56473581	7.706003671	B5	S28
70.62440313	7.74712799	B5	S28
70.68407045	7.801813532	B5	S28
70.74373777	7.852925468	B5	S28
70.80340509	7.897458314	B5	S28
70.86307241	7.927646119	B5	S28
70.92273973	7.914436674	B5	S28
70.98240705	7.84183778	B5	S28
71.04207436	7.721016095	B5	S28
71.10174168	7.557810533	B5	S28
71.161409	7.354100293	B5	S28
71.22107632	7.120962021	B5	S28
71.28074364	6.859637603	B5	S28
71.34041096	6.568219058	B5	S28
71.40007828	6.266593236	B5	S28
71.4597456	5.982654736	B5	S28
71.51941292	5.726089943	B5	S28
71.57908023	5.496388105	B5	S28
71.63874755	5.284809996	B5	S28
71.69841487	5.079843207	B5	S28
71.75808219	4.881805486	B5	S28
71.81774951	4.69082548	B5	S28
71.87741683	4.50142402	B5	S28
71.93708415	4.303036723	B5	S28
71.99675147	4.08302029	B5	S28
72.05641879	3.840411026	B5	S28
72.11608611	3.588997165	B5	S28
72.17575342	3.342454002	B5	S28
72.23542074	3.108056561	B5	S28
72.29508806	2.887882997	B5	S28
72.35475538	2.68047718	B5	S28
72.4144227	2.489011499	B5	S28
72.47409002	2.320440934	B5	S28
72.53375734	2.175140513	B5	S28
72.59342466	2.047150175	B5	S28
72.65309198	1.933478432	B5	S28
72.7127593	1.832806801	B5	S28
72.77242661	1.737969701	B5	S28
72.83209393	1.641025879	B5	S28
72.89176125	1.536711021	B5	S28
72.95142857	1.426387191	B5	S28
73.01109589	1.317767952	B5	S28
73.07076321	1.214565469	B5	S28
73.13043053	1.117756779	B5	S28
73.19009785	1.029453288	B5	S28
73.24976517	0.952166152	B5	S28
73.30943249	0.886548809	B5	S28
73.3690998	0.831420193	B5	S28
73.42876712	0.78357857	B5	S28
73.48843444	0.740376573	B5	S28
73.54810176	0.701384273	B5	S28
73.60776908	0.667742111	B5	S28
73.6674364	0.638629241	B5	S28
73.72710372	0.610372236	B5	S28
73.78677104	0.581460061	B5	S28
73.84643836	0.55156347	B5	S28
73.90610568	0.519145303	B5	S28
73.96577299	0.484077457	B5	S28
74.02544031	0.448618411	B5	S28
74.08510763	0.415734141	B5	S28
74.14477495	0.387136561	B5	S28
74.20444227	0.361355112	B5	S28
74.26410959	0.335073157	B5	S28
74.32377691	0.306597011	B5	S28
74.38344423	0.276004939	B5	S28
74.44311155	0.24338361	B5	S28
74.50277886	0.208664415	B5	S28
74.56244618	0.173015825	B5	S28
74.6221135	0.1426234	B5	S28
74.68178082	0.1277549	B5	S28
74.74144814	0.136611565	B5	S28
74.80111546	0.166956445	B5	S28
74.86078278	0.208200978	B5	S28
74.9204501	0.247504453	B5	S28
74.98011742	0.275176778	B5	S28
75.03978474	0.290225545	B5	S28
75.09945205	0.295697681	B5	S28
75.15911937	0.294155711	B5	S28
75.21878669	0.288614607	B5	S28
75.27845401	0.282176395	B5	S28
75.33812133	0.275340054	B5	S28
75.39778865	0.266524312	B5	S28
75.45745597	0.255493781	B5	S28
75.51712329	0.244613832	B5	S28
75.57679061	0.236028319	B5	S28
75.63645793	0.230307928	B5	S28
75.69612524	0.227340662	B5	S28
75.75579256	0.226620727	B5	S28
75.81545988	0.227528298	B5	S28
75.8751272	0.228585287	B5	S28
75.93479452	0.227464868	B5	S28
75.99446184	0.223290407	B5	S28
76.05412916	0.218086944	B5	S28
76.11379648	0.214547778	B5	S28
76.1734638	0.214392366	B5	S28
76.23313112	0.21792823	B5	S28
76.29279843	0.222477334	B5	S28
76.35246575	0.225398525	B5	S28
76.41213307	0.226634987	B5	S28
76.47180039	0.225769488	B5	S28
76.53146771	0.222516706	B5	S28
76.59113503	0.217592058	B5	S28
76.65080235	0.212734705	B5	S28
76.71046967	0.210303842	B5	S28
76.77013699	0.211230356	B5	S28
76.82980431	0.214527054	B5	S28
76.88947162	0.218666959	B5	S28
76.94913894	0.222645114	B5	S28
77.00880626	0.225242173	B5	S28
77.06847358	0.226394051	B5	S28
77.1281409	0.227350467	B5	S28
77.18780822	0.227913773	B5	S28
77.24747554	0.226765442	B5	S28
77.30714286	0.223207868	B5	S28
77.36681018	0.217690417	B5	S28
77.4264775	0.212049506	B5	S28
77.48614481	0.207898773	B5	S28
77.54581213	0.205287456	B5	S28
77.60547945	0.204495607	B5	S28
77.66514677	0.206924164	B5	S28
77.72481409	0.211612748	B5	S28
77.78448141	0.215324833	B5	S28
77.84414873	0.217984467	B5	S28
77.90381605	0.220773123	B5	S28
77.96348337	0.222665351	B5	S28
78.02315068	0.222921524	B5	S28
78.082818	0.222918622	B5	S28
78.14248532	0.224843809	B5	S28
78.20215264	0.228068799	B5	S28
78.26181996	0.229337747	B5	S28
78.32148728	0.226841821	B5	S28
78.3811546	0.222376483	B5	S28
78.44082192	0.219062949	B5	S28
78.50048924	0.218139256	B5	S28
78.56015656	0.219622999	B5	S28
78.61982387	0.222591292	B5	S28
78.67949119	0.225439621	B5	S28
78.73915851	0.227894994	B5	S28
78.79882583	0.230844289	B5	S28
78.85849315	0.234407378	B5	S28
78.91816047	0.23829456	B5	S28
78.97782779	0.242816797	B5	S28
79.03749511	0.247775061	B5	S28
79.09716243	0.252402514	B5	S28
79.15682975	0.256287143	B5	S28
79.21649706	0.25881484	B5	S28
79.27616438	0.258977349	B5	S28
79.3358317	0.25737165	B5	S28
79.39549902	0.25569616	B5	S28
79.45516634	0.254678324	B5	S28
79.51483366	0.253866432	B5	S28
79.57450098	0.253010883	B5	S28
79.6341683	0.253241306	B5	S28
79.69383562	0.254185662	B5	S28
79.75350294	0.254101601	B5	S28
79.81317025	0.25328332	B5	S28
79.87283757	0.253074908	B5	S28
79.93250489	0.254462506	B5	S28
79.99217221	0.257463643	B5	S28
80.05183953	0.260782967	B5	S28
80.11150685	0.262766067	B5	S28
80.17117417	0.262489184	B5	S28
80.23084149	0.26044157	B5	S28
80.29050881	0.257788253	B5	S28
80.35017613	0.254085794	B5	S28
80.40984344	0.248752265	B5	S28
80.46951076	0.243420825	B5	S28
80.52917808	0.239406694	B5	S28
80.5888454	0.237433851	B5	S28
80.64851272	0.239129039	B5	S28
80.70818004	0.244405498	B5	S28
80.76784736	0.250921907	B5	S28
80.82751468	0.257461586	B5	S28
80.887182	0.264755	B5	S28
80.94684932	0.272333098	B5	S28
81.00651663	0.277959521	B5	S28
81.06618395	0.280074616	B5	S28
81.12585127	0.279299756	B5	S28
81.18551859	0.277478825	B5	S28
81.24518591	0.274688587	B5	S28
81.30485323	0.270073101	B5	S28
81.36452055	0.264895875	B5	S28
81.42418787	0.261561056	B5	S28
81.48385519	0.261456375	B5	S28
81.5435225	0.263564141	B5	S28
81.60318982	0.265139945	B5	S28
81.66285714	0.264525826	B5	S28
81.72252446	0.262125957	B5	S28
81.78219178	0.259593853	B5	S28
81.8418591	0.258413724	B5	S28
81.90152642	0.25947197	B5	S28
81.96119374	0.262531502	B5	S28
82.02086106	0.266522933	B5	S28
82.08052838	0.270420805	B5	S28
82.14019569	0.272815494	B5	S28
82.19986301	0.272795244	B5	S28
82.25953033	0.271509027	B5	S28
82.31919765	0.270523575	B5	S28
82.37886497	0.269090287	B5	S28
82.43853229	0.265578058	B5	S28
82.49819961	0.259606923	B5	S28
82.55786693	0.252372127	B5	S28
82.61753425	0.246206086	B5	S28
82.67720157	0.241896906	B5	S28
82.73686888	0.238228614	B5	S28
82.7965362	0.234997531	B5	S28
82.85620352	0.232950408	B5	S28
82.91587084	0.232408361	B5	S28
82.97553816	0.233608621	B5	S28
83.03520548	0.236462188	B5	S28
83.0948728	0.239839519	B5	S28
83.15454012	0.241927032	B5	S28
83.21420744	0.242438777	B5	S28
83.27387476	0.242381001	B5	S28
83.33354207	0.24135451	B5	S28
83.39320939	0.237819198	B5	S28
83.45287671	0.231670144	B5	S28
83.51254403	0.224849471	B5	S28
83.57221135	0.219192612	B5	S28
83.63187867	0.215952009	B5	S28
83.69154599	0.216349155	B5	S28
83.75121331	0.219173723	B5	S28
83.81088063	0.222072638	B5	S28
83.87054795	0.224458501	B5	S28
83.93021526	0.226016966	B5	S28
83.98988258	0.225775504	B5	S28
84.0495499	0.223364222	B5	S28
84.10921722	0.219180078	B5	S28
84.16888454	0.213523879	B5	S28
84.22855186	0.206767767	B5	S28
84.28821918	0.201079291	B5	S28
84.3478865	0.199832468	B5	S28
84.40755382	0.203368511	B5	S28
84.46722114	0.208870181	B5	S28
84.52688845	0.213867864	B5	S28
84.58655577	0.2179157	B5	S28
84.64622309	0.220243672	B5	S28
84.70589041	0.219970276	B5	S28
84.76555773	0.218236331	B5	S28
84.82522505	0.216041732	B5	S28
84.88489237	0.212976924	B5	S28
84.94455969	0.208595255	B5	S28
85.00422701	0.203478024	B5	S28
85.06389432	0.198994154	B5	S28
85.12356164	0.195271038	B5	S28
85.18322896	0.190845229	B5	S28
85.24289628	0.185482108	B5	S28
85.3025636	0.181650204	B5	S28
85.36223092	0.180531505	B5	S28
85.42189824	0.181067716	B5	S28
85.48156556	0.18270889	B5	S28
85.54123288	0.184944149	B5	S28
85.6009002	0.186259684	B5	S28
85.66056751	0.185168953	B5	S28
85.72023483	0.183048998	B5	S28
85.77990215	0.180974029	B5	S28
85.83956947	0.177541945	B5	S28
85.89923679	0.172700762	B5	S28
85.95890411	0.168323188	B5	S28
86.01857143	0.165040717	B5	S28
86.07823875	0.162749706	B5	S28
86.13790607	0.16225564	B5	S28
86.19757339	0.163804068	B5	S28
86.2572407	0.165515377	B5	S28
86.31690802	0.165404962	B5	S28
86.37657534	0.163838717	B5	S28
86.43624266	0.161977712	B5	S28
86.49590998	0.159996941	B5	S28
86.5555773	0.157779544	B5	S28
86.61524462	0.155829467	B5	S28
86.67491194	0.154050887	B5	S28
86.73457926	0.152714904	B5	S28
86.79424658	0.152289234	B5	S28
86.85391389	0.151980507	B5	S28
86.91358121	0.151229678	B5	S28
86.97324853	0.150792547	B5	S28
87.03291585	0.151665447	B5	S28
87.09258317	0.153593768	B5	S28
87.15225049	0.155256023	B5	S28
87.21191781	0.155024306	B5	S28
87.27158513	0.152744769	B5	S28
87.33125245	0.149786723	B5	S28
87.39091977	0.146941318	B5	S28
87.45058708	0.144352995	B5	S28
87.5102544	0.14187063	B5	S28
87.56992172	0.139057046	B5	S28
87.62958904	0.135936779	B5	S28
87.68925636	0.133072994	B5	S28
87.74892368	0.130982771	B5	S28
87.808591	0.129333418	B5	S28
87.86825832	0.127534909	B5	S28
87.92792564	0.125723937	B5	S28
87.98759295	0.12438403	B5	S28
88.04726027	0.12443444	B5	S28
88.10692759	0.126277851	B5	S28
88.16659491	0.128865586	B5	S28
88.22626223	0.130042468	B5	S28
88.28592955	0.129252996	B5	S28
88.34559687	0.128194518	B5	S28
88.40526419	0.127467418	B5	S28
88.46493151	0.126449409	B5	S28
88.52459883	0.125320657	B5	S28
88.58426614	0.124651218	B5	S28
88.64393346	0.124142252	B5	S28
88.70360078	0.123468986	B5	S28
88.7632681	0.123428738	B5	S28
88.82293542	0.124423268	B5	S28
88.88260274	0.125328419	B5	S28
88.94227006	0.124935793	B5	S28
89.00193738	0.12324982	B5	S28
89.0616047	0.121619017	B5	S28
89.12127202	0.12119422	B5	S28
89.18093933	0.122119847	B5	S28
89.24060665	0.124193635	B5	S28
89.30027397	0.126625792	B5	S28
89.35994129	0.128285357	B5	S28
89.41960861	0.128579059	B5	S28
89.47927593	0.126719237	B5	S28
89.53894325	0.121770869	B5	S28
89.59861057	0.113876448	B5	S28
89.65827789	0.105366887	B5	S28
89.71794521	0.099526603	B5	S28
89.77761252	0.097329554	B5	S28
89.83727984	0.097467175	B5	S28
89.89694716	0.098322962	B5	S28
89.95661448	0.099741574	B5	S28
90.0162818	0.101752515	B5	S28
90.07594912	0.103307355	B5	S28
90.13561644	0.103948893	B5	S28
90.19528376	0.104040806	B5	S28
90.25495108	0.103596888	B5	S28
90.3146184	0.101856387	B5	S28
90.37428571	0.098708095	B5	S28
90.43395303	0.095105528	B5	S28
90.49362035	0.092092173	B5	S28
90.55328767	0.090260927	B5	S28
90.61295499	0.089092307	B5	S28
90.67262231	0.08741384	B5	S28
90.73228963	0.084957	B5	S28
90.79195695	0.082443892	B5	S28
90.85162427	0.080483778	B5	S28
90.91129159	0.079429832	B5	S28
90.9709589	0.079214134	B5	S28
91.03062622	0.07926569	B5	S28
91.09029354	0.079586112	B5	S28
91.14996086	0.080197801	B5	S28
91.20962818	0.081399329	B5	S28
91.2692955	0.083643969	B5	S28
91.32896282	0.0857747	B5	S28
91.38863014	0.086384361	B5	S28
91.44829746	0.08569586	B5	S28
91.50796477	0.084813748	B5	S28
91.56763209	0.084188303	B5	S28
91.62729941	0.083660893	B5	S28
91.68696673	0.082640879	B5	S28
91.74663405	0.080583468	B5	S28
91.80630137	0.077859573	B5	S28
91.86596869	0.074959577	B5	S28
91.92563601	0.072178075	B5	S28
91.98530333	0.069517256	B5	S28
92.04497065	0.067891129	B5	S28
92.10463796	0.069028644	B5	S28
