temperature	df/dt	Sample	genotype
79.89309198	0.112135358	C3	S2
79.95279843	0.113895352	C3	S2
80.01250489	0.118651404	C3	S2
80.07221135	0.125153386	C3	S2
80.13191781	0.131223467	C3	S2
80.19162427	0.13456562	C3	S2
80.25133072	0.134674994	C3	S2
80.31103718	0.133064164	C3	S2
80.37074364	0.131136494	C3	S2
80.4304501	0.129581267	C3	S2
80.49015656	0.129464444	C3	S2
80.54986301	0.131898553	C3	S2
80.60956947	0.137016413	C3	S2
80.66927593	0.143626731	C3	S2
80.72898239	0.149744571	C3	S2
80.78868885	0.153642132	C3	S2
80.8483953	0.154577522	C3	S2
80.90810176	0.15286085	C3	S2
80.96780822	0.149774821	C3	S2
81.02751468	0.14725414	C3	S2
81.08722114	0.145810223	C3	S2
81.14692759	0.144562299	C3	S2
81.20663405	0.143296913	C3	S2
81.26634051	0.142565727	C3	S2
81.32604697	0.143004383	C3	S2
81.38575342	0.144667858	C3	S2
81.44545988	0.14755414	C3	S2
81.50516634	0.151287693	C3	S2
81.5648728	0.155033297	C3	S2
81.62457926	0.158925	C3	S2
81.68428571	0.162435207	C3	S2
81.74399217	0.164284289	C3	S2
81.80369863	0.165084652	C3	S2
81.86340509	0.166205306	C3	S2
81.92311155	0.167692085	C3	S2
81.982818	0.169863348	C3	S2
82.04252446	0.173314678	C3	S2
82.10223092	0.177191657	C3	S2
82.16193738	0.179707355	C3	S2
82.22164384	0.180133372	C3	S2
82.28135029	0.179779756	C3	S2
82.34105675	0.179834736	C3	S2
82.40076321	0.180013143	C3	S2
82.46046967	0.1788088	C3	S2
82.52017613	0.175832217	C3	S2
82.57988258	0.173976979	C3	S2
82.63958904	0.174806915	C3	S2
82.6992955	0.176000901	C3	S2
82.75900196	0.175042947	C3	S2
82.81870841	0.171186984	C3	S2
82.87841487	0.165731438	C3	S2
82.93812133	0.161143454	C3	S2
82.99782779	0.159143108	C3	S2
83.05753425	0.160574404	C3	S2
83.1172407	0.165055419	C3	S2
83.17694716	0.170775323	C3	S2
83.23665362	0.176237686	C3	S2
83.29636008	0.179831992	C3	S2
83.35606654	0.181850602	C3	S2
83.41577299	0.185380629	C3	S2
83.47547945	0.19139993	C3	S2
83.53518591	0.198020176	C3	S2
83.59489237	0.202732257	C3	S2
83.65459883	0.20326365	C3	S2
83.71430528	0.19880749	C3	S2
83.77401174	0.190533465	C3	S2
83.8337182	0.181155272	C3	S2
83.89342466	0.173220889	C3	S2
83.95313112	0.167681025	C3	S2
84.01283757	0.164294283	C3	S2
84.07254403	0.161815662	C3	S2
84.13225049	0.159697709	C3	S2
84.19195695	0.15888429	C3	S2
84.25166341	0.160405651	C3	S2
84.31136986	0.164476788	C3	S2
84.37107632	0.169365469	C3	S2
84.43078278	0.173019978	C3	S2
84.49048924	0.175673979	C3	S2
84.55019569	0.178157775	C3	S2
84.60990215	0.17983759	C3	S2
84.66960861	0.181199226	C3	S2
84.72931507	0.18368383	C3	S2
84.78902153	0.185666785	C3	S2
84.84872798	0.184919829	C3	S2
84.90843444	0.182531091	C3	S2
84.9681409	0.180109316	C3	S2
85.02784736	0.177710258	C3	S2
85.08755382	0.174643389	C3	S2
85.14726027	0.169522973	C3	S2
85.20696673	0.162739006	C3	S2
85.26667319	0.156547602	C3	S2
85.32637965	0.152755399	C3	S2
85.38608611	0.151735228	C3	S2
85.44579256	0.152044601	C3	S2
85.50549902	0.151689545	C3	S2
85.56520548	0.150393234	C3	S2
85.62491194	0.148759059	C3	S2
85.6846184	0.146901603	C3	S2
85.74432485	0.145564318	C3	S2
85.80403131	0.145761862	C3	S2
85.86373777	0.148213518	C3	S2
85.92344423	0.15215816	C3	S2
85.98315068	0.155171718	C3	S2
86.04285714	0.155994743	C3	S2
86.1025636	0.155053038	C3	S2
86.16227006	0.153610319	C3	S2
86.22197652	0.153410121	C3	S2
86.28168297	0.154838624	C3	S2
86.34138943	0.156178537	C3	S2
86.40109589	0.155816663	C3	S2
86.46080235	0.153345037	C3	S2
86.52050881	0.148115025	C3	S2
86.58021526	0.140036521	C3	S2
86.63992172	0.131456127	C3	S2
86.69962818	0.124614754	C3	S2
86.75933464	0.12071737	C3	S2
86.8190411	0.120539217	C3	S2
86.87874755	0.123942621	C3	S2
86.93845401	0.13130523	C3	S2
86.99816047	0.14199502	C3	S2
87.05786693	0.152350644	C3	S2
87.11757339	0.157933132	C3	S2
87.17727984	0.157633817	C3	S2
87.2369863	0.153789425	C3	S2
87.29669276	0.148516446	C3	S2
87.35639922	0.142965715	C3	S2
87.41610568	0.138922312	C3	S2
87.47581213	0.13732325	C3	S2
87.53551859	0.13714068	C3	S2
87.59522505	0.136412544	C3	S2
87.65493151	0.133689326	C3	S2
87.71463796	0.129522803	C3	S2
87.77434442	0.124884368	C3	S2
87.83405088	0.120267699	C3	S2
87.89375734	0.116825909	C3	S2
87.9534638	0.116190298	C3	S2
88.01317025	0.118270171	C3	S2
88.07287671	0.12169625	C3	S2
88.13258317	0.12583934	C3	S2
88.19228963	0.1302206	C3	S2
88.25199609	0.135107783	C3	S2
88.31170254	0.139648756	C3	S2
88.371409	0.141407001	C3	S2
88.43111546	0.13986695	C3	S2
88.49082192	0.136459305	C3	S2
88.55052838	0.13224396	C3	S2
88.61023483	0.127922033	C3	S2
88.66994129	0.124072503	C3	S2
88.72964775	0.12087092	C3	S2
88.78935421	0.119067089	C3	S2
88.84906067	0.120404534	C3	S2
88.90876712	0.125142564	C3	S2
88.96847358	0.130601201	C3	S2
89.02818004	0.133950456	C3	S2
89.0878865	0.134297446	C3	S2
89.14759295	0.132359175	C3	S2
89.20729941	0.129785526	C3	S2
89.26700587	0.127053703	C3	S2
89.32671233	0.124003788	C3	S2
89.38641879	0.122043394	C3	S2
89.44612524	0.121968831	C3	S2
89.5058317	0.123829011	C3	S2
89.56553816	0.127191485	C3	S2
89.62524462	0.130294934	C3	S2
89.68495108	0.130735255	C3	S2
89.74465753	0.127660805	C3	S2
89.80436399	0.122773329	C3	S2
89.86407045	0.118099949	C3	S2
89.92377691	0.114753664	C3	S2
89.98348337	0.112746147	C3	S2
90.04318982	0.111804194	C3	S2
90.10289628	0.112199183	C3	S2
90.16260274	0.113547418	C3	S2
90.2223092	0.114730039	C3	S2
90.28201566	0.115120798	C3	S2
90.34172211	0.115331998	C3	S2
90.40142857	0.116735237	C3	S2
90.46113503	0.119574372	C3	S2
90.52084149	0.122736609	C3	S2
90.58054795	0.125400741	C3	S2
90.6402544	0.126799594	C3	S2
90.69996086	0.125723888	C3	S2
90.75966732	0.122212654	C3	S2
90.81937378	0.117166918	C3	S2
90.87908023	0.110835266	C3	S2
90.93878669	0.103613766	C3	S2
90.99849315	0.096814868	C3	S2
91.05819961	0.091553318	C3	S2
91.11790607	0.087980497	C3	S2
91.17761252	0.085925054	C3	S2
91.23731898	0.086410853	C3	S2
91.29702544	0.089937921	C3	S2
91.3567319	0.0947485	C3	S2
91.41643836	0.09930154	C3	S2
91.47614481	0.102830706	C3	S2
91.53585127	0.105172037	C3	S2
91.59555773	0.106700771	C3	S2
91.65526419	0.107890154	C3	S2
91.71497065	0.108406708	C3	S2
91.7746771	0.107699538	C3	S2
91.83438356	0.106216165	C3	S2
91.89409002	0.103885685	C3	S2
91.95379648	0.099740476	C3	S2
92.01350294	0.094269041	C3	S2
92.07320939	0.089465874	C3	S2
92.13291585	0.086213123	C3	S2
92.19262231	0.084860526	C3	S2
92.25232877	0.085929177	C3	S2
92.31203523	0.088663927	C3	S2
92.37174168	0.091880293	C3	S2
92.43144814	0.094874483	C3	S2
92.4911546	0.097430868	C3	S2
92.55086106	0.099031146	C3	S2
92.61056751	0.098985224	C3	S2
92.67027397	0.098346567	C3	S2
92.72998043	0.098290443	C3	S2
92.78968689	0.098231511	C3	S2
92.84939335	0.097178276	C3	S2
92.9090998	0.095335459	C3	S2
92.96880626	0.093293313	C3	S2
93.02851272	0.090899912	C3	S2
93.08821918	0.088190524	C3	S2
93.14792564	0.085344003	C3	S2
93.20763209	0.083350066	C3	S2
93.26733855	0.083510749	C3	S2
93.32704501	0.084714239	C3	S2
93.38675147	0.084989899	C3	S2
93.44645793	0.084344131	C3	S2
93.50616438	0.083868657	C3	S2
93.56587084	0.084029871	C3	S2
93.6255773	0.084710443	C3	S2
93.68528376	0.085372658	C3	S2
93.74499022	0.08539961	C3	S2
93.80469667	0.085216231	C3	S2
93.86440313	0.084702395	C3	S2
93.92410959	0.081903678	C3	S2
93.98381605	0.077294373	C3	S2
94.0435225	0.073829863	C3	S2
94.10322896	0.072722345	C3	S2
94.16293542	0.07371292	C3	S2
94.22264188	0.076438664	C3	S2
94.28234834	0.08019672	C3	S2
94.34205479	0.083674348	C3	S2
94.40176125	0.085691022	C3	S2
94.46146771	0.08577054	C3	S2
94.52117417	0.08508166	C3	S2
94.58088063	0.085167222	C3	S2
94.64058708	0.086126736	C3	S2
94.70029354	0.087465304	C3	S2
94.76	0.087465304	C3	S2
64.25	0.037853522	D3	S2
64.30970646	0.037853522	D3	S2
64.36941292	0.110134751	D3	S2
64.42911937	0.180092856	D3	S2
64.48882583	0.235095563	D3	S2
64.54853229	0.283291386	D3	S2
64.60823875	0.335147189	D3	S2
64.66794521	0.372854935	D3	S2
64.72765166	0.391138668	D3	S2
64.78735812	0.416021845	D3	S2
64.84706458	0.458675201	D3	S2
64.90677104	0.508047722	D3	S2
64.9664775	0.561109465	D3	S2
65.02618395	0.618454026	D3	S2
65.08589041	0.673940823	D3	S2
65.14559687	0.720764384	D3	S2
65.20530333	0.754173351	D3	S2
65.26500978	0.769978952	D3	S2
65.32471624	0.770063002	D3	S2
65.3844227	0.757706289	D3	S2
65.44412916	0.738723589	D3	S2
65.50383562	0.719677518	D3	S2
65.56354207	0.702354579	D3	S2
65.62324853	0.691830214	D3	S2
65.68295499	0.688972546	D3	S2
65.74266145	0.687296177	D3	S2
65.80236791	0.685107219	D3	S2
65.86207436	0.682214836	D3	S2
65.92178082	0.675955687	D3	S2
65.98148728	0.668065675	D3	S2
66.04119374	0.663294527	D3	S2
66.1009002	0.6663034	D3	S2
66.16060665	0.68432791	D3	S2
66.22031311	0.718057676	D3	S2
66.28001957	0.758866564	D3	S2
66.33972603	0.800062706	D3	S2
66.39943249	0.838559746	D3	S2
66.45913894	0.86957856	D3	S2
66.5188454	0.88754612	D3	S2
66.57855186	0.890848045	D3	S2
66.63825832	0.887131328	D3	S2
66.69796477	0.888398309	D3	S2
66.75767123	0.896881023	D3	S2
66.81737769	0.910061025	D3	S2
66.87708415	0.925795012	D3	S2
66.93679061	0.9397375	D3	S2
66.99649706	0.94995944	D3	S2
67.05620352	0.960704026	D3	S2
67.11590998	0.980135751	D3	S2
67.17561644	1.010593883	D3	S2
67.2353229	1.044577961	D3	S2
67.29502935	1.076061572	D3	S2
67.35473581	1.105348045	D3	S2
67.41444227	1.132255977	D3	S2
67.47414873	1.15688982	D3	S2
67.53385519	1.181161152	D3	S2
67.59356164	1.201347503	D3	S2
67.6532681	1.213944682	D3	S2
67.71297456	1.226411949	D3	S2
67.77268102	1.249240899	D3	S2
67.83238748	1.28216039	D3	S2
67.89209393	1.317541591	D3	S2
67.95180039	1.356037859	D3	S2
68.01150685	1.40410594	D3	S2
68.07121331	1.462378447	D3	S2
68.13091977	1.525151676	D3	S2
68.19062622	1.589185905	D3	S2
68.25033268	1.653563738	D3	S2
68.31003914	1.714809307	D3	S2
68.3697456	1.770604475	D3	S2
68.42945205	1.825199196	D3	S2
68.48915851	1.883881061	D3	S2
68.54886497	1.949495849	D3	S2
68.60857143	2.022159333	D3	S2
68.66827789	2.099109841	D3	S2
68.72798434	2.179390955	D3	S2
68.7876908	2.263083052	D3	S2
68.84739726	2.348028473	D3	S2
68.90710372	2.430339423	D3	S2
68.96681018	2.510484445	D3	S2
69.02651663	2.594658937	D3	S2
69.08622309	2.686494531	D3	S2
69.14592955	2.784203213	D3	S2
69.20563601	2.88557265	D3	S2
69.26534247	2.986742707	D3	S2
69.32504892	3.088298966	D3	S2
69.38475538	3.19463152	D3	S2
69.44446184	3.301982848	D3	S2
69.5041683	3.411793142	D3	S2
69.56387476	3.533284344	D3	S2
69.62358121	3.664278466	D3	S2
69.68328767	3.797972424	D3	S2
69.74299413	3.93196241	D3	S2
69.80270059	4.066252976	D3	S2
69.86240705	4.205983928	D3	S2
69.9221135	4.353085197	D3	S2
69.98181996	4.508138654	D3	S2
70.04152642	4.673318903	D3	S2
70.10123288	4.846699804	D3	S2
70.16093933	5.021422379	D3	S2
70.22064579	5.191545434	D3	S2
70.28035225	5.358916586	D3	S2
70.34005871	5.534577768	D3	S2
70.39976517	5.72643196	D3	S2
70.45947162	5.934387913	D3	S2
70.51917808	6.158727604	D3	S2
70.57888454	6.393504251	D3	S2
70.638591	6.627140574	D3	S2
70.69829746	6.85818413	D3	S2
70.75800391	7.08804707	D3	S2
70.81771037	7.321395503	D3	S2
70.87741683	7.561095327	D3	S2
70.93712329	7.805268979	D3	S2
70.99682975	8.06079753	D3	S2
71.0565362	8.319485673	D3	S2
71.11624266	8.548877154	D3	S2
71.17594912	8.73982657	D3	S2
71.23565558	8.915724793	D3	S2
71.29536204	9.080468776	D3	S2
71.35506849	9.207813963	D3	S2
71.41477495	9.272602835	D3	S2
71.47448141	9.271964892	D3	S2
71.53418787	9.230788421	D3	S2
71.59389432	9.171014279	D3	S2
71.65360078	9.101536345	D3	S2
71.71330724	9.021129003	D3	S2
71.7730137	8.919140072	D3	S2
71.83272016	8.792924183	D3	S2
71.89242661	8.646809667	D3	S2
71.95213307	8.478738082	D3	S2
72.01183953	8.276753108	D3	S2
72.07154599	8.03206516	D3	S2
72.13125245	7.737231938	D3	S2
72.1909589	7.40682273	D3	S2
72.25066536	7.06338992	D3	S2
72.31037182	6.720582817	D3	S2
72.37007828	6.385849951	D3	S2
72.42978474	6.06610243	D3	S2
72.48949119	5.769512521	D3	S2
72.54919765	5.493143833	D3	S2
72.60890411	5.228290014	D3	S2
72.66861057	4.96902323	D3	S2
72.72831703	4.710040523	D3	S2
72.78802348	4.452824864	D3	S2
72.84772994	4.211939217	D3	S2
72.9074364	3.988490749	D3	S2
72.96714286	3.767569923	D3	S2
73.02684932	3.542351806	D3	S2
73.08655577	3.318001492	D3	S2
73.14626223	3.097999203	D3	S2
73.20596869	2.882503377	D3	S2
73.26567515	2.672250998	D3	S2
73.3253816	2.469209413	D3	S2
73.38508806	2.280785713	D3	S2
73.44479452	2.114187545	D3	S2
73.50450098	1.970783386	D3	S2
73.56420744	1.84762652	D3	S2
73.62391389	1.737232539	D3	S2
73.68362035	1.63236876	D3	S2
73.74332681	1.528887567	D3	S2
73.80303327	1.425010794	D3	S2
73.86273973	1.321617819	D3	S2
73.92244618	1.219901061	D3	S2
73.98215264	1.122435419	D3	S2
74.0418591	1.032763475	D3	S2
74.10156556	0.951988867	D3	S2
74.16127202	0.878886738	D3	S2
74.22097847	0.812008125	D3	S2
74.28068493	0.752759049	D3	S2
74.34039139	0.70439894	D3	S2
74.40009785	0.666645791	D3	S2
74.45980431	0.635302782	D3	S2
74.51951076	0.606142422	D3	S2
74.57921722	0.576126894	D3	S2
74.63892368	0.544880166	D3	S2
74.69863014	0.512642027	D3	S2
74.75833659	0.482214031	D3	S2
74.81804305	0.457102677	D3	S2
74.87774951	0.433201712	D3	S2
74.93745597	0.405137096	D3	S2
74.99716243	0.375178573	D3	S2
75.05686888	0.348009203	D3	S2
75.11657534	0.325722524	D3	S2
75.1762818	0.311441958	D3	S2
75.23598826	0.306107374	D3	S2
75.29569472	0.30497218	D3	S2
75.35540117	0.302941058	D3	S2
75.41510763	0.297799564	D3	S2
75.47481409	0.290867062	D3	S2
75.53452055	0.284561015	D3	S2
75.59422701	0.279416454	D3	S2
75.65393346	0.275684437	D3	S2
75.71363992	0.274021936	D3	S2
75.77334638	0.273544538	D3	S2
75.83305284	0.271934941	D3	S2
75.8927593	0.266917483	D3	S2
75.95246575	0.257294373	D3	S2
76.01217221	0.244682302	D3	S2
76.07187867	0.231987463	D3	S2
76.13158513	0.22024637	D3	S2
76.19129159	0.209089358	D3	S2
76.25099804	0.198857249	D3	S2
76.3107045	0.190982623	D3	S2
76.37041096	0.186124661	D3	S2
76.43011742	0.184378043	D3	S2
76.48982387	0.187047997	D3	S2
76.54953033	0.193604053	D3	S2
76.60923679	0.20030613	D3	S2
76.66894325	0.204759234	D3	S2
76.72864971	0.205438908	D3	S2
76.78835616	0.201312593	D3	S2
76.84806262	0.193673949	D3	S2
76.90776908	0.185537856	D3	S2
76.96747554	0.180249344	D3	S2
77.027182	0.179526267	D3	S2
77.08688845	0.182672558	D3	S2
77.14659491	0.188237238	D3	S2
77.20630137	0.193763973	D3	S2
77.26600783	0.196243241	D3	S2
77.32571429	0.195033144	D3	S2
77.38542074	0.190447137	D3	S2
77.4451272	0.183623794	D3	S2
77.50483366	0.177119402	D3	S2
77.56454012	0.171934199	D3	S2
77.62424658	0.167841907	D3	S2
77.68395303	0.164245413	D3	S2
77.74365949	0.160355976	D3	S2
77.80336595	0.156253896	D3	S2
77.86307241	0.152794341	D3	S2
77.92277886	0.150879713	D3	S2
77.98248532	0.151608437	D3	S2
78.04219178	0.154833516	D3	S2
78.10189824	0.158976575	D3	S2
78.1616047	0.162310298	D3	S2
78.22131115	0.163386445	D3	S2
78.28101761	0.162588032	D3	S2
78.34072407	0.16106799	D3	S2
78.40043053	0.160139156	D3	S2
78.46013699	0.161941902	D3	S2
78.51984344	0.167436464	D3	S2
78.5795499	0.174230718	D3	S2
78.63925636	0.177938391	D3	S2
78.69896282	0.17691478	D3	S2
78.75866928	0.173100765	D3	S2
78.81837573	0.16885467	D3	S2
78.87808219	0.165457988	D3	S2
78.93778865	0.163539577	D3	S2
78.99749511	0.164026374	D3	S2
79.05720157	0.166981836	D3	S2
79.11690802	0.171474947	D3	S2
79.17661448	0.177067496	D3	S2
79.23632094	0.18258407	D3	S2
79.2960274	0.185732102	D3	S2
79.35573386	0.186341855	D3	S2
79.41544031	0.186579281	D3	S2
79.47514677	0.187800312	D3	S2
79.53485323	0.18997307	D3	S2
79.59455969	0.191979672	D3	S2
79.65426614	0.191870455	D3	S2
79.7139726	0.189265191	D3	S2
79.77367906	0.185972179	D3	S2
79.83338552	0.185115844	D3	S2
79.89309198	0.187388995	D3	S2
79.95279843	0.191264524	D3	S2
80.01250489	0.195532001	D3	S2
80.07221135	0.198586723	D3	S2
80.13191781	0.199491746	D3	S2
80.19162427	0.19824427	D3	S2
80.25133072	0.195869456	D3	S2
80.31103718	0.193024345	D3	S2
80.37074364	0.189212022	D3	S2
80.4304501	0.186037472	D3	S2
80.49015656	0.185592935	D3	S2
80.54986301	0.187136997	D3	S2
80.60956947	0.190222079	D3	S2
80.66927593	0.194839192	D3	S2
80.72898239	0.198822394	D3	S2
80.78868885	0.200368603	D3	S2
80.8483953	0.199811484	D3	S2
80.90810176	0.198769666	D3	S2
80.96780822	0.199434158	D3	S2
81.02751468	0.202643175	D3	S2
81.08722114	0.205547085	D3	S2
81.14692759	0.2058474	D3	S2
81.20663405	0.205119663	D3	S2
81.26634051	0.203729849	D3	S2
81.32604697	0.200638199	D3	S2
81.38575342	0.197654257	D3	S2
81.44545988	0.196354422	D3	S2
81.50516634	0.195662145	D3	S2
81.5648728	0.194396299	D3	S2
81.62457926	0.192735932	D3	S2
81.68428571	0.192731176	D3	S2
81.74399217	0.195598292	D3	S2
81.80369863	0.200774148	D3	S2
81.86340509	0.207450581	D3	S2
81.92311155	0.215078893	D3	S2
81.982818	0.222847699	D3	S2
82.04252446	0.229237538	D3	S2
82.10223092	0.232787452	D3	S2
82.16193738	0.233118839	D3	S2
82.22164384	0.230396358	D3	S2
82.28135029	0.225808201	D3	S2
82.34105675	0.221809806	D3	S2
82.40076321	0.219182853	D3	S2
82.46046967	0.216640862	D3	S2
82.52017613	0.213077942	D3	S2
82.57988258	0.20868612	D3	S2
82.63958904	0.20514072	D3	S2
82.6992955	0.203352132	D3	S2
82.75900196	0.203124661	D3	S2
82.81870841	0.204286849	D3	S2
82.87841487	0.205122096	D3	S2
82.93812133	0.203487725	D3	S2
82.99782779	0.200064193	D3	S2
83.05753425	0.196934539	D3	S2
83.1172407	0.195068645	D3	S2
83.17694716	0.195549336	D3	S2
83.23665362	0.198379267	D3	S2
83.29636008	0.201972413	D3	S2
83.35606654	0.205147782	D3	S2
83.41577299	0.207540167	D3	S2
83.47547945	0.209342781	D3	S2
83.53518591	0.210126581	D3	S2
83.59489237	0.209303559	D3	S2
83.65459883	0.207739492	D3	S2
83.71430528	0.206223946	D3	S2
83.77401174	0.204459069	D3	S2
83.8337182	0.201945297	D3	S2
83.89342466	0.198396813	D3	S2
83.95313112	0.194708231	D3	S2
84.01283757	0.191093537	D3	S2
84.07254403	0.186845214	D3	S2
84.13225049	0.183095803	D3	S2
84.19195695	0.181953519	D3	S2
84.25166341	0.184093884	D3	S2
84.31136986	0.188561976	D3	S2
84.37107632	0.192720482	D3	S2
84.43078278	0.194448901	D3	S2
84.49048924	0.194673664	D3	S2
84.55019569	0.195854276	D3	S2
84.60990215	0.198756802	D3	S2
84.66960861	0.201063636	D3	S2
84.72931507	0.200561079	D3	S2
84.78902153	0.196645677	D3	S2
84.84872798	0.190815663	D3	S2
84.90843444	0.184926062	D3	S2
84.9681409	0.179857966	D3	S2
85.02784736	0.176504438	D3	S2
85.08755382	0.175687377	D3	S2
85.14726027	0.177769568	D3	S2
85.20696673	0.181577278	D3	S2
85.26667319	0.185662204	D3	S2
85.32637965	0.188216875	D3	S2
85.38608611	0.187762601	D3	S2
85.44579256	0.185512442	D3	S2
85.50549902	0.183218121	D3	S2
85.56520548	0.181237617	D3	S2
85.62491194	0.179842357	D3	S2
85.6846184	0.179179076	D3	S2
85.74432485	0.178579477	D3	S2
85.80403131	0.1768218	D3	S2
85.86373777	0.172751746	D3	S2
85.92344423	0.166888886	D3	S2
85.98315068	0.161077984	D3	S2
86.04285714	0.156290742	D3	S2
86.1025636	0.152737393	D3	S2
86.16227006	0.150672431	D3	S2
86.22197652	0.15070941	D3	S2
86.28168297	0.153232505	D3	S2
86.34138943	0.157396872	D3	S2
86.40109589	0.16140418	D3	S2
86.46080235	0.16352379	D3	S2
86.52050881	0.163464245	D3	S2
86.58021526	0.162924215	D3	S2
86.63992172	0.163928289	D3	S2
86.69962818	0.166994004	D3	S2
86.75933464	0.169668141	D3	S2
86.8190411	0.167953349	D3	S2
86.87874755	0.161052281	D3	S2
86.93845401	0.15129551	D3	S2
86.99816047	0.143075254	D3	S2
87.05786693	0.139510929	D3	S2
87.11757339	0.139826418	D3	S2
87.17727984	0.142562711	D3	S2
87.2369863	0.145335009	D3	S2
87.29669276	0.146544514	D3	S2
87.35639922	0.146841297	D3	S2
87.41610568	0.146450757	D3	S2
87.47581213	0.144967405	D3	S2
87.53551859	0.14348902	D3	S2
87.59522505	0.144214592	D3	S2
87.65493151	0.146954621	D3	S2
87.71463796	0.149672449	D3	S2
87.77434442	0.152035369	D3	S2
87.83405088	0.15428813	D3	S2
87.89375734	0.155178946	D3	S2
87.9534638	0.153199915	D3	S2
88.01317025	0.148501629	D3	S2
88.07287671	0.143151276	D3	S2
88.13258317	0.138604871	D3	S2
88.19228963	0.135965926	D3	S2
88.25199609	0.136429123	D3	S2
88.31170254	0.13889796	D3	S2
88.371409	0.141317026	D3	S2
88.43111546	0.143439704	D3	S2
88.49082192	0.144897435	D3	S2
88.55052838	0.144891443	D3	S2
88.61023483	0.143134396	D3	S2
88.66994129	0.13970821	D3	S2
88.72964775	0.136208056	D3	S2
88.78935421	0.134529271	D3	S2
88.84906067	0.135442871	D3	S2
88.90876712	0.138276375	D3	S2
88.96847358	0.141340261	D3	S2
89.02818004	0.143750829	D3	S2
89.0878865	0.145657043	D3	S2
89.14759295	0.146165816	D3	S2
89.20729941	0.144444712	D3	S2
89.26700587	0.141078197	D3	S2
89.32671233	0.136173547	D3	S2
89.38641879	0.130719127	D3	S2
89.44612524	0.1271421	D3	S2
89.5058317	0.125183731	D3	S2
89.56553816	0.123631196	D3	S2
89.62524462	0.122583245	D3	S2
89.68495108	0.12230904	D3	S2
89.74465753	0.123308657	D3	S2
89.80436399	0.125154178	D3	S2
89.86407045	0.126712615	D3	S2
89.92377691	0.127959149	D3	S2
89.98348337	0.130065855	D3	S2
90.04318982	0.133220493	D3	S2
90.10289628	0.136071871	D3	S2
90.16260274	0.138023018	D3	S2
90.2223092	0.138455126	D3	S2
90.28201566	0.136432011	D3	S2
90.34172211	0.132485135	D3	S2
90.40142857	0.128003311	D3	S2
90.46113503	0.124250245	D3	S2
90.52084149	0.122073776	D3	S2
90.58054795	0.121215374	D3	S2
90.6402544	0.119878401	D3	S2
90.69996086	0.117128965	D3	S2
90.75966732	0.113440631	D3	S2
90.81937378	0.109627095	D3	S2
90.87908023	0.107403841	D3	S2
90.93878669	0.107953098	D3	S2
90.99849315	0.110037616	D3	S2
91.05819961	0.111739517	D3	S2
91.11790607	0.111617483	D3	S2
91.17761252	0.109120569	D3	S2
91.23731898	0.105381293	D3	S2
91.29702544	0.10190955	D3	S2
91.3567319	0.100296559	D3	S2
91.41643836	0.100823334	D3	S2
91.47614481	0.101533196	D3	S2
91.53585127	0.101220684	D3	S2
91.59555773	0.100578358	D3	S2
91.65526419	0.10128702	D3	S2
91.71497065	0.103371384	D3	S2
91.7746771	0.104192495	D3	S2
91.83438356	0.101811389	D3	S2
91.89409002	0.096943325	D3	S2
91.95379648	0.092366642	D3	S2
92.01350294	0.090540879	D3	S2
92.07320939	0.092130726	D3	S2
92.13291585	0.095884642	D3	S2
92.19262231	0.099814901	D3	S2
92.25232877	0.102996899	D3	S2
92.31203523	0.105185728	D3	S2
92.37174168	0.105785926	D3	S2
92.43144814	0.104707903	D3	S2
92.4911546	0.102895919	D3	S2
92.55086106	0.100947434	D3	S2
92.61056751	0.09909748	D3	S2
92.67027397	0.097319374	D3	S2
92.72998043	0.095345991	D3	S2
92.78968689	0.093323358	D3	S2
92.84939335	0.091833365	D3	S2
92.9090998	0.091453725	D3	S2
92.96880626	0.091512717	D3	S2
93.02851272	0.091133634	D3	S2
93.08821918	0.090942003	D3	S2
93.14792564	0.091952218	D3	S2
93.20763209	0.093544672	D3	S2
93.26733855	0.094283901	D3	S2
93.32704501	0.093738939	D3	S2
93.38675147	0.092651383	D3	S2
93.44645793	0.092312208	D3	S2
93.50616438	0.093212119	D3	S2
93.56587084	0.094615963	D3	S2
93.6255773	0.095601088	D3	S2
93.68528376	0.095373826	D3	S2
93.74499022	0.092876039	D3	S2
93.80469667	0.088649676	D3	S2
93.86440313	0.084353613	D3	S2
93.92410959	0.080499745	D3	S2
93.98381605	0.077661668	D3	S2
94.0435225	0.076689514	D3	S2
94.10322896	0.076977851	D3	S2
94.16293542	0.077561697	D3	S2
94.22264188	0.07809866	D3	S2
94.28234834	0.078150628	D3	S2
94.34205479	0.078438938	D3	S2
94.40176125	0.080532394	D3	S2
94.46146771	0.08465769	D3	S2
94.52117417	0.08944505	D3	S2
94.58088063	0.093453283	D3	S2
94.64058708	0.095789503	D3	S2
94.70029354	0.096066603	D3	S2
94.76	0.096066603	D3	S2
64.25	0.028203041	E2	S2
64.30970646	0.028203041	E2	S2
64.36941292	0.087757138	E2	S2
64.42911937	0.148336165	E2	S2
64.48882583	0.194005282	E2	S2
64.54853229	0.232355277	E2	S2
64.60823875	0.277900844	E2	S2
64.66794521	0.317036237	E2	S2
64.72765166	0.342757729	E2	S2
64.78735812	0.375638071	E2	S2
64.84706458	0.423996305	E2	S2
64.90677104	0.475968271	E2	S2
64.9664775	0.526472598	E2	S2
65.02618395	0.574159831	E2	S2
65.08589041	0.619634918	E2	S2
