temperature	df/dt	Sample	genotype
74.95694716	1.659906994	A1	S9
75.01659491	1.479796894	A1	S9
75.07624266	1.327148717	A1	S9
75.13589041	1.198483828	A1	S9
75.19553816	1.08879906	A1	S9
75.25518591	0.991617665	A1	S9
75.31483366	0.9031031	A1	S9
75.37448141	0.825707022	A1	S9
75.43412916	0.761933074	A1	S9
75.49377691	0.708403294	A1	S9
75.55342466	0.660434635	A1	S9
75.61307241	0.614926137	A1	S9
75.67272016	0.570367739	A1	S9
75.73236791	0.526819946	A1	S9
75.79201566	0.485082432	A1	S9
75.85166341	0.446863828	A1	S9
75.91131115	0.413985201	A1	S9
75.9709589	0.389081448	A1	S9
76.03060665	0.373398409	A1	S9
76.0902544	0.363304008	A1	S9
76.14990215	0.354091674	A1	S9
76.2095499	0.343444694	A1	S9
76.26919765	0.33178745	A1	S9
76.3288454	0.321836222	A1	S9
76.38849315	0.314591804	A1	S9
76.4481409	0.308474084	A1	S9
76.50778865	0.301076011	A1	S9
76.5674364	0.290332434	A1	S9
76.62708415	0.277791694	A1	S9
76.6867319	0.267878756	A1	S9
76.74637965	0.261855938	A1	S9
76.8060274	0.257746435	A1	S9
76.86567515	0.254082263	A1	S9
76.9253229	0.250829196	A1	S9
76.98497065	0.247848271	A1	S9
77.0446184	0.245671153	A1	S9
77.10426614	0.245891561	A1	S9
77.16391389	0.248843292	A1	S9
77.22356164	0.25266207	A1	S9
77.28320939	0.255184044	A1	S9
77.34285714	0.254779347	A1	S9
77.40250489	0.250724633	A1	S9
77.46215264	0.244286744	A1	S9
77.52180039	0.237986569	A1	S9
77.58144814	0.233198408	A1	S9
77.64109589	0.229631759	A1	S9
77.70074364	0.22660504	A1	S9
77.76039139	0.224167682	A1	S9
77.82003914	0.222821693	A1	S9
77.87968689	0.22241675	A1	S9
77.93933464	0.222549506	A1	S9
77.99898239	0.222680304	A1	S9
78.05863014	0.222455393	A1	S9
78.11827789	0.222588611	A1	S9
78.17792564	0.223557719	A1	S9
78.23757339	0.224156646	A1	S9
78.29722114	0.223349978	A1	S9
78.35686888	0.221057505	A1	S9
78.41651663	0.218000924	A1	S9
78.47616438	0.215233126	A1	S9
78.53581213	0.213217682	A1	S9
78.59545988	0.212709377	A1	S9
78.65510763	0.214796606	A1	S9
78.71475538	0.219700415	A1	S9
78.77440313	0.22687207	A1	S9
78.83405088	0.234331352	A1	S9
78.89369863	0.238669697	A1	S9
78.95334638	0.239644423	A1	S9
79.01299413	0.240072008	A1	S9
79.07264188	0.239981653	A1	S9
79.13228963	0.237610427	A1	S9
79.19193738	0.234183481	A1	S9
79.25158513	0.231463875	A1	S9
79.31123288	0.229695592	A1	S9
79.37088063	0.228891805	A1	S9
79.43052838	0.228583885	A1	S9
79.49017613	0.229347	A1	S9
79.54982387	0.232084781	A1	S9
79.60947162	0.236647729	A1	S9
79.66911937	0.24123038	A1	S9
79.72876712	0.24333485	A1	S9
79.78841487	0.242833384	A1	S9
79.84806262	0.241410236	A1	S9
79.90771037	0.239875463	A1	S9
79.96735812	0.239057008	A1	S9
80.02700587	0.239696511	A1	S9
80.08665362	0.240830054	A1	S9
80.14630137	0.240669715	A1	S9
80.20594912	0.238721309	A1	S9
80.26559687	0.236215106	A1	S9
80.32524462	0.234031244	A1	S9
80.38489237	0.232684382	A1	S9
80.44454012	0.232382722	A1	S9
80.50418787	0.232625158	A1	S9
80.56383562	0.233183946	A1	S9
80.62348337	0.233391479	A1	S9
80.68313112	0.233026634	A1	S9
80.74277886	0.23344173	A1	S9
80.80242661	0.235164548	A1	S9
80.86207436	0.237988359	A1	S9
80.92172211	0.241059808	A1	S9
80.98136986	0.243480989	A1	S9
81.04101761	0.244805621	A1	S9
81.10066536	0.245371962	A1	S9
81.16031311	0.245738072	A1	S9
81.21996086	0.245752863	A1	S9
81.27960861	0.246055716	A1	S9
81.33925636	0.248510332	A1	S9
81.39890411	0.253776884	A1	S9
81.45855186	0.259372879	A1	S9
81.51819961	0.262547043	A1	S9
81.57784736	0.263451802	A1	S9
81.63749511	0.264385304	A1	S9
81.69714286	0.26734146	A1	S9
81.75679061	0.272177711	A1	S9
81.81643836	0.276524196	A1	S9
81.87608611	0.277994262	A1	S9
81.93573386	0.276230002	A1	S9
81.9953816	0.272550711	A1	S9
82.05502935	0.268648511	A1	S9
82.1146771	0.266371312	A1	S9
82.17432485	0.265508061	A1	S9
82.2339726	0.265201085	A1	S9
82.29362035	0.266782756	A1	S9
82.3532681	0.270421896	A1	S9
82.41291585	0.274072483	A1	S9
82.4725636	0.275594713	A1	S9
82.53221135	0.274598124	A1	S9
82.5918591	0.272272679	A1	S9
82.65150685	0.269669733	A1	S9
